lon,lat,elevation,when,som,moisture,temp
141.9863701,-36.81862856,509.19,8/04/2022,3.45,30.65,61.18
141.9863716,-36.82062166,505.25,8/04/2022,3.25,32.25,64.08
141.9863727,-36.81861186,509.51,8/04/2022,3.295,32.15,61.45
141.9863742,-36.82060496,505.25,8/04/2022,3.28,33.33,63.93
141.9863742,-36.82183879,502.95,8/04/2022,3.28,35.27,62.13
141.9863751,-36.81976439,506.56,8/04/2022,3.105,34.17,58.9
141.9863753,-36.81859506,509.51,8/04/2022,3.26,32.2,61.7
141.9863769,-36.82058816,505.25,8/04/2022,3.26,31.35,63.88
141.9863771,-36.81948992,506.89,8/04/2022,3.235,32.8,59.63
141.9863779,-36.81857826,509.51,8/04/2022,3.225,32.65,61.63
141.9863794,-36.82184401,502.3,8/04/2022,3.405,33.45,56.75
141.9863795,-36.82057136,505.25,8/04/2022,3.19,32.65,63.73
141.9863804,-36.81856146,509.51,8/04/2022,3.225,31.45,61.6
141.986382,-36.82055456,505.58,8/04/2022,3.16,33.5,63.75
141.986382,-36.82162191,502.95,8/04/2022,2.995,32.17,63.4
141.986383,-36.81854466,509.51,8/04/2022,3.29,32.75,61.98
141.9863844,-36.82053776,505.58,8/04/2022,3.145,32.85,63.78
141.9863856,-36.81852796,509.51,8/04/2022,3.34,32.2,61.95
141.9863871,-36.82052096,505.58,8/04/2022,3.155,32.52,63.68
141.9863882,-36.81851126,509.51,8/04/2022,3.36,32.55,61.9
141.9863895,-36.82050416,505.58,8/04/2022,3.21,31.27,63.73
141.9863907,-36.81849446,509.51,8/04/2022,3.39,30.85,61.98
141.9863921,-36.82048736,505.58,8/04/2022,3.245,33.05,63.75
141.9863933,-36.81847766,509.84,8/04/2022,3.425,31.3,61.95
141.9863941,-36.81977284,506.56,8/04/2022,3.105,34.23,58.9
141.9863947,-36.82047056,505.58,8/04/2022,3.22,32.42,63.73
141.986395,-36.82184109,502.95,8/04/2022,3.275,35.45,61.9
141.9863959,-36.81846086,509.84,8/04/2022,3.395,32.05,61.93
141.9863971,-36.82045376,505.58,8/04/2022,3.22,32.73,63.68
141.9863984,-36.81844406,509.84,8/04/2022,3.465,31.85,61.85
141.9863994,-36.81947844,506.89,8/04/2022,3.25,32.67,59.7
141.9863994,-36.82184412,502.3,8/04/2022,3.415,32.58,56.85
141.9863997,-36.82043706,505.58,8/04/2022,3.195,33.83,63.5
141.986401,-36.81842726,509.84,8/04/2022,3.49,31.48,61.7
141.9864024,-36.82042016,505.58,8/04/2022,3.25,33.65,63.5
141.9864031,-36.82162242,502.95,8/04/2022,3.06,33.63,63.43
141.9864036,-36.81841046,509.84,8/04/2022,3.57,31.82,61.73
141.986405,-36.82040336,505.58,8/04/2022,3.23,33.13,63.68
141.9864062,-36.81839376,509.84,8/04/2022,3.5,32.88,61.8
141.9864076,-36.82038666,505.58,8/04/2022,3.21,32.55,63.65
141.9864087,-36.81837706,509.84,8/04/2022,3.485,32.27,61.88
141.9864103,-36.82036986,505.58,8/04/2022,3.22,32.48,63.63
141.9864112,-36.81836016,509.84,8/04/2022,3.45,32.45,61.85
